PSA_ID,Domain,Subcategory,EN,SW,SO,EK,DH,Source,Date_Generated,Confidence_Note
PSA_02756,Education,Educational Resources,"The Teachers Service Commission announces digital learning devices for needy students in Kilifi, applications close 15th August 2026.","Tume ya Huduma za Walimu inatangaza vifaa vya kujifunzia dijitali kwa wanafunzi wenye uhitaji katika Kilifi, maombi yanafungwa tarehe 15 Agosti 2026.","Guddiga Adeegga Macallimiinta waxay ku dhawaaqday qalabka barashada dijitaalka ardayda baahida u qabta ee Kilifi, codsigu wuxuu xirmayaa 15-ka Ogosto 2026.","Tume y'Abarimu egotangaza ebyoma bia okwiga bia digital kwa abanafunzi abasiisirwe ase Kilifi, amasaba gakingwa ekiro kia 15 Agosti 2026.","Buch mar Jopuonj lando gik puonjruok mar digital ne nyithi ma ochando e Kilifi, kwayo lore tarik 15 Agosti 2026.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02757,Education,Educational Resources,The County Education Office distributes free digital learning devices to schools in Nakuru.,Ofisi ya Elimu ya Kaunti inagawa vifaa vya kujifunzia dijitali bure kwa shule za Nakuru.,Xafiiska Waxbarashada ee Gobolka waxay u qaybisaa qalabka barashada dijitaalka bilaash ah dugsiyada Nakuru.,Ofisi y'Emisomo ya County egogaba ebyoma bia okwiga bia digital bwerabwera ase ebisomero bia Nakuru.,Ofis mar Puonj e County pogo gik puonjruok mar digital nono ne skulni e Nakuru.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02758,Education,Educational Resources,The Ministry of Education launches an online scholarships portal for students in Nyeri.,Wizara ya Elimu inazindua tovuti ya ufadhili wa masomo kwa wanafunzi wa Nyeri.,Wasaaradda Waxbarashada waxay bilaysaa boggaga internetka ee deeqaha waxbarasho ee dhamaystiran ardayda Nyeri.,Ministri y'Emisomo egotangera portal ya amasaidio g'emisomo kwa abanafunzi b'Nyeri.,Ministry mar Puonj chako ohala mar kony mar somo ne jopuonjre e Nyeri.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02759,Education,Educational Resources,The Teachers Service Commission urges parents in Meru to apply for scholarships before within 14 days.,Tume ya Huduma za Walimu inawahimiza wazazi wa Meru kuomba ufadhili wa masomo kabla ya ndani ya siku 14.,Guddiga Adeegga Macallimiinta waxay ku boorinaysaa waalidiinta Meru inay codsadaan deeqaha waxbarasho ee dhamaystiran ka hor gudaha 14 maalmood.,Tume y'Abarimu egoseka abazai b'Meru kosaba amasaidio g'emisomo imbere y'ase ebiro ekomi n'ena.,Buch mar Jopuonj jiwo jonyuol e Meru mondo gikwa kony mar somo kapok e sanduok ndalo 14.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02760,Education,Educational Resources,The Teachers Service Commission launches an online textbook distribution portal for students in Eldoret.,Tume ya Huduma za Walimu inazindua tovuti ya ugawaji wa vitabu vya kiada kwa wanafunzi wa Eldoret.,Guddiga Adeegga Macallimiinta waxay bilaysaa boggaga internetka ee qaybinta buugaagta ardayda Eldoret.,Tume y'Abarimu egotangera portal ya okogaba ebitabu kwa abanafunzi b'Eldoret.,Buch mar Jopuonj chako ohala mar pogo buge ne jopuonjre e Eldoret.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02761,Education,Educational Resources,"The County Education Office announces bursaries for needy students in Migori, applications close by Friday.","Ofisi ya Elimu ya Kaunti inatangaza bursari kwa wanafunzi wenye uhitaji katika Migori, maombi yanafungwa ifikapo Ijumaa.","Xafiiska Waxbarashada ee Gobolka waxay ku dhawaaqday deeqaha waxbarasho ardayda baahida u qabta ee Migori, codsigu wuxuu xirmayaa marka la gaaro Jimcaha.","Ofisi y'Emisomo ya County egotangaza bursari kwa abanafunzi abasiisirwe ase Migori, amasaba gakingwa erinda Ijumaa.","Ofis mar Puonj e County lando bursari ne nyithi ma ochando e Migori, kwayo lore chopni chieng' Ijumaa.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02762,Education,Educational Resources,The County Education Office reminds students in Machakos that digital learning devices applications open during the coming school term.,Ofisi ya Elimu ya Kaunti inawakumbusha wanafunzi wa Machakos kuwa maombi ya vifaa vya kujifunzia dijitali yanafunguliwa muhula ujao wa shule.,Xafiiska Waxbarashada ee Gobolka waxay xasuusinaysaa ardayda Machakos in codsiga qalabka barashada dijitaalka furmayo xilliga dugsiga ee soo socda.,Ofisi y'Emisomo ya County egoibokia abanafunzi b'Machakos ng'amasaba ga ebyoma bia okwiga bia digital gakingurwa omwaka ogochaa ogw'esukuru.,Ofis mar Puonj e County paro jopuonjre e Machakos ni kwayo mar gik puonjruok mar digital yawore kinde skul mabiro.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02763,Education,Educational Resources,The Ministry of Education urges parents in Kilifi to apply for digital learning devices before within 14 days.,Wizara ya Elimu inawahimiza wazazi wa Kilifi kuomba vifaa vya kujifunzia dijitali kabla ya ndani ya siku 14.,Wasaaradda Waxbarashada waxay ku boorinaysaa waalidiinta Kilifi inay codsadaan qalabka barashada dijitaalka ka hor gudaha 14 maalmood.,Ministri y'Emisomo egoseka abazai b'Kilifi kosaba ebyoma bia okwiga bia digital imbere y'ase ebiro ekomi n'ena.,Ministry mar Puonj jiwo jonyuol e Kilifi mondo gikwa gik puonjruok mar digital kapok e sanduok ndalo 14.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02764,Education,Educational Resources,The Teachers Service Commission launches an online scholarships portal for students in Mombasa.,Tume ya Huduma za Walimu inazindua tovuti ya ufadhili wa masomo kwa wanafunzi wa Mombasa.,Guddiga Adeegga Macallimiinta waxay bilaysaa boggaga internetka ee deeqaha waxbarasho ee dhamaystiran ardayda Mombasa.,Tume y'Abarimu egotangera portal ya amasaidio g'emisomo kwa abanafunzi b'Mombasa.,Buch mar Jopuonj chako ohala mar kony mar somo ne jopuonjre e Mombasa.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02765,Education,Educational Resources,"The Teachers Service Commission announces textbook distribution for needy students in Nyeri, applications close 20th October 2026.","Tume ya Huduma za Walimu inatangaza ugawaji wa vitabu vya kiada kwa wanafunzi wenye uhitaji katika Nyeri, maombi yanafungwa tarehe 20 Oktoba 2026.","Guddiga Adeegga Macallimiinta waxay ku dhawaaqday qaybinta buugaagta ardayda baahida u qabta ee Nyeri, codsigu wuxuu xirmayaa 20-ka Oktoobar 2026.","Tume y'Abarimu egotangaza okogaba ebitabu kwa abanafunzi abasiisirwe ase Nyeri, amasaba gakingwa ekiro kia 20 Oktoba 2026.","Buch mar Jopuonj lando pogo buge ne nyithi ma ochando e Nyeri, kwayo lore tarik 20 Oktoba 2026.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02766,Education,Educational Resources,The Ministry of Education distributes free digital learning devices to schools in Nyeri.,Wizara ya Elimu inagawa vifaa vya kujifunzia dijitali bure kwa shule za Nyeri.,Wasaaradda Waxbarashada waxay u qaybisaa qalabka barashada dijitaalka bilaash ah dugsiyada Nyeri.,Ministri y'Emisomo egogaba ebyoma bia okwiga bia digital bwerabwera ase ebisomero bia Nyeri.,Ministry mar Puonj pogo gik puonjruok mar digital nono ne skulni e Nyeri.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02767,Education,Educational Resources,The County Education Office distributes free bursaries to schools in Meru.,Ofisi ya Elimu ya Kaunti inagawa bursari bure kwa shule za Meru.,Xafiiska Waxbarashada ee Gobolka waxay u qaybisaa deeqaha waxbarasho bilaash ah dugsiyada Meru.,Ofisi y'Emisomo ya County egogaba bursari bwerabwera ase ebisomero bia Meru.,Ofis mar Puonj e County pogo bursari nono ne skulni e Meru.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02768,Education,Educational Resources,The Kenya National Examinations Council launches an online bursaries portal for students in Meru.,Baraza la Kitaifa la Mitihani Kenya inazindua tovuti ya bursari kwa wanafunzi wa Meru.,Golaha Imtixaanada Qaranka Kenya waxay bilaysaa boggaga internetka ee deeqaha waxbarasho ardayda Meru.,Baraza y'Ebitomanwa Kenya egotangera portal ya bursari kwa abanafunzi b'Meru.,Bura mar Bwoch Kenya chako ohala mar bursari ne jopuonjre e Meru.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02769,Education,Educational Resources,The Kenya National Examinations Council urges parents in Nairobi to apply for scholarships before this weekend.,Baraza la Kitaifa la Mitihani Kenya inawahimiza wazazi wa Nairobi kuomba ufadhili wa masomo kabla ya wikendi hii.,Golaha Imtixaanada Qaranka Kenya waxay ku boorinaysaa waalidiinta Nairobi inay codsadaan deeqaha waxbarasho ee dhamaystiran ka hor usbuucan.,Baraza y'Ebitomanwa Kenya egoseka abazai b'Nairobi kosaba amasaidio g'emisomo imbere y'wiki inu.,Bura mar Bwoch Kenya jiwo jonyuol e Nairobi mondo gikwa kony mar somo kapok juma ni.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02770,Education,Educational Resources,"The County Education Office announces textbook distribution for needy students in Nakuru, applications close 30th July 2026.","Ofisi ya Elimu ya Kaunti inatangaza ugawaji wa vitabu vya kiada kwa wanafunzi wenye uhitaji katika Nakuru, maombi yanafungwa tarehe 30 Julai 2026.","Xafiiska Waxbarashada ee Gobolka waxay ku dhawaaqday qaybinta buugaagta ardayda baahida u qabta ee Nakuru, codsigu wuxuu xirmayaa 30-ka Luulyo 2026.","Ofisi y'Emisomo ya County egotangaza okogaba ebitabu kwa abanafunzi abasiisirwe ase Nakuru, amasaba gakingwa ekiro kia 30 Julai 2026.","Ofis mar Puonj e County lando pogo buge ne nyithi ma ochando e Nakuru, kwayo lore tarik 30 Julai 2026.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02771,Education,Educational Resources,The County Education Office reminds students in Garissa that digital learning devices applications open 1st September 2026.,Ofisi ya Elimu ya Kaunti inawakumbusha wanafunzi wa Garissa kuwa maombi ya vifaa vya kujifunzia dijitali yanafunguliwa tarehe 1 Septemba 2026.,Xafiiska Waxbarashada ee Gobolka waxay xasuusinaysaa ardayda Garissa in codsiga qalabka barashada dijitaalka furmayo 1-da Sebtember 2026.,Ofisi y'Emisomo ya County egoibokia abanafunzi b'Garissa ng'amasaba ga ebyoma bia okwiga bia digital gakingurwa ekiro kia 1 Septemba 2026.,Ofis mar Puonj e County paro jopuonjre e Garissa ni kwayo mar gik puonjruok mar digital yawore tarik 1 Septemba 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02772,Education,Educational Resources,The Kenya National Examinations Council reminds students in Migori that scholarships applications open 30th July 2026.,Baraza la Kitaifa la Mitihani Kenya inawakumbusha wanafunzi wa Migori kuwa maombi ya ufadhili wa masomo yanafunguliwa tarehe 30 Julai 2026.,Golaha Imtixaanada Qaranka Kenya waxay xasuusinaysaa ardayda Migori in codsiga deeqaha waxbarasho ee dhamaystiran furmayo 30-ka Luulyo 2026.,Baraza y'Ebitomanwa Kenya egoibokia abanafunzi b'Migori ng'amasaba ga amasaidio g'emisomo gakingurwa ekiro kia 30 Julai 2026.,Bura mar Bwoch Kenya paro jopuonjre e Migori ni kwayo mar kony mar somo yawore tarik 30 Julai 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02773,Education,Educational Resources,The Teachers Service Commission distributes free bursaries to schools in Nyeri.,Tume ya Huduma za Walimu inagawa bursari bure kwa shule za Nyeri.,Guddiga Adeegga Macallimiinta waxay u qaybisaa deeqaha waxbarasho bilaash ah dugsiyada Nyeri.,Tume y'Abarimu egogaba bursari bwerabwera ase ebisomero bia Nyeri.,Buch mar Jopuonj pogo bursari nono ne skulni e Nyeri.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02774,Education,Educational Resources,The Teachers Service Commission launches an online scholarships portal for students in Kilifi.,Tume ya Huduma za Walimu inazindua tovuti ya ufadhili wa masomo kwa wanafunzi wa Kilifi.,Guddiga Adeegga Macallimiinta waxay bilaysaa boggaga internetka ee deeqaha waxbarasho ee dhamaystiran ardayda Kilifi.,Tume y'Abarimu egotangera portal ya amasaidio g'emisomo kwa abanafunzi b'Kilifi.,Buch mar Jopuonj chako ohala mar kony mar somo ne jopuonjre e Kilifi.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02775,Education,Educational Resources,The County Education Office reminds students in Kakamega that bursaries applications open during the coming school term.,Ofisi ya Elimu ya Kaunti inawakumbusha wanafunzi wa Kakamega kuwa maombi ya bursari yanafunguliwa muhula ujao wa shule.,Xafiiska Waxbarashada ee Gobolka waxay xasuusinaysaa ardayda Kakamega in codsiga deeqaha waxbarasho furmayo xilliga dugsiga ee soo socda.,Ofisi y'Emisomo ya County egoibokia abanafunzi b'Kakamega ng'amasaba ga bursari gakingurwa omwaka ogochaa ogw'esukuru.,Ofis mar Puonj e County paro jopuonjre e Kakamega ni kwayo mar bursari yawore kinde skul mabiro.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02776,Education,Educational Resources,The County Education Office reminds students in Garissa that bursaries applications open within 14 days.,Ofisi ya Elimu ya Kaunti inawakumbusha wanafunzi wa Garissa kuwa maombi ya bursari yanafunguliwa ndani ya siku 14.,Xafiiska Waxbarashada ee Gobolka waxay xasuusinaysaa ardayda Garissa in codsiga deeqaha waxbarasho furmayo gudaha 14 maalmood.,Ofisi y'Emisomo ya County egoibokia abanafunzi b'Garissa ng'amasaba ga bursari gakingurwa ase ebiro ekomi n'ena.,Ofis mar Puonj e County paro jopuonjre e Garissa ni kwayo mar bursari yawore e sanduok ndalo 14.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_02777,Education,Educational Resources,"The Kenya National Examinations Council announces scholarships for needy students in Garissa, applications close 30th July 2026.","Baraza la Kitaifa la Mitihani Kenya inatangaza ufadhili wa masomo kwa wanafunzi wenye uhitaji katika Garissa, maombi yanafungwa tarehe 30 Julai 2026.","Golaha Imtixaanada Qaranka Kenya waxay ku dhawaaqday deeqaha waxbarasho ee dhamaystiran ardayda baahida u qabta ee Garissa, codsigu wuxuu xirmayaa 30-ka Luulyo 2026.","Baraza y'Ebitomanwa Kenya egotangaza amasaidio g'emisomo kwa abanafunzi abasiisirwe ase Garissa, amasaba gakingwa ekiro kia 30 Julai 2026.","Bura mar Bwoch Kenya lando kony mar somo ne nyithi ma ochando e Garissa, kwayo lore tarik 30 Julai 2026.","Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
