PSA_ID,Domain,Sub_Category,English,Notice_Style,Source,Date,Metadata
520,Governance,Public Service Delivery,"202800281 07 THE KENYA GAZETTE 24th April, 2026 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
521,Governance,Public Service Delivery,"48666/1, and whereas sufficient evidence has been adduced to show that the said title thereof has been lost, notice is given that after the expiration of sixty (60) days from the date hereof, I shall issue a provisional certificate of title provided that no objection has GAZETTE NOTICE NO.",TRUE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
522,Governance,Public Service Delivery,"12715/5168, situate in north west of GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
523,Governance,Public Service Delivery,"5844, and whereas sufficient evidence GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
524,Governance,Public Service Delivery,"44504/1, and whereas sufficient evidence has been adduced to show that the said grant has been lost, notice is given that after the expiration of sixty (60) days from the date hereof, I shall issue a provisional certificate of title provided that no objection has been GAZETTE NOTICE NO.",TRUE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
525,Governance,Public Service Delivery,"that after the expiration of sixty (60) days from the date hereof, I shall 24th April, 2026 THE KENYA GAZETTE 2081 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
526,Governance,Public Service Delivery,"Shikari Mapinga, (3) Morris Mataza Kalenga, (4) Charo Katana Mwijo and (5) Garama Kapombe Kutomola to hold in trust for all the plaintiffs, notice is given that after the expiration of sixty (60) days GAZETTE NOTICE NO.",TRUE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
527,Governance,Public Service Delivery,"proprietor in freehold ownership interest of all that piece of land containing 0.0592 hectare or thereabouts, known as 5836/I/MN, situate in Mombasa Municipality in Mombasa District, registered under title GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
528,Governance,Public Service Delivery,"leasehold ownership interest of all that piece of land containing 0.0296 hectare or thereabouts, known as Nairobi/Block 126/1334, situate in the district of Nairobi, and whereas sufficient evidence has been GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
529,Governance,Public Service Delivery,"44360, situate in the North of Mtwapa Creek in Kilifi, and whereas sufficient GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
530,Governance,Public Service Delivery,"Nairobi in the Republic of Kenya, is registered as proprietor of leasehold ownership interest of all that piece of land containing 0.0296 hectare or thereabouts, known as Nairobi/Block 126/1358, situate in the district of Nairobi, and whereas sufficient evidence has been GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
531,Governance,Public Service Delivery,"202802281 27 THE KENYA GAZETTE 24th April, 2026 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
532,Governance,Public Service Delivery,"ISSUE OF CERTIFICATE OF LEASE WHEREAS Samuel Kimani Karoki alias Kimani Karoki (deceased), is registered proprietor of all that piece of land, known as GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
533,Governance,Public Service Delivery,300) ISSUE OF CERTIFICATES OF LEASE GAZETTE NOTICE NO.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
534,Governance,Public Service Delivery,"Muthiora, (2) Joseph Njenga Njuguna, (3) Njau Gitumbi, (4) William Mutura Mberere, (5) Ngata Ikonya, (6) Bedan Kungu Kago and (7) Jackson Kamau, as tenants in common in equal shares (proprietors) the GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
535,Governance,Public Service Delivery,"24th April, 2026 THE KENYA GAZETTE 2083 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
536,Governance,Public Service Delivery,"57/1331, situate in the city of Nairobi in the Nairobi Area, by virtue of an Indenture, registered as Volume N101, Folio 17/1, File 27999, and whereas sufficient evidence has been adduced to show that the said GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
537,Governance,Public Service Delivery,"209/1061/171, situate in the city of Nairobi in Nairobi Area, GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
538,Governance,Public Service Delivery,"123785/1, and whereas sufficient evidence has been adduced to show that the said l certificate of title issued thereof has GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
539,Governance,Public Service Delivery,"123784/1, and whereas sufficient evidence has been GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
540,Governance,Public Service Delivery,"209/8343/81, situate in the city of Nairobi in Nairobi Area, by virtue of a certificate GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
541,Governance,Public Service Delivery,"202804281 47 THE KENYA GAZETTE 24th April, 2026 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
542,Governance,Public Service Delivery,"Environment and Land Court of Kenya at Nairobi, and whereas the office as received court orders for registration, and whereas sufficient evidence has been adduced to show that the said grant issued thereof has been lost, notice is given that after the expiration of sixty (60) days GAZETTE NOTICE NO.",TRUE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
543,Governance,Public Service Delivery,"ISSUE OF REPLACEMENT TITLES WHEREAS Sylvia Leah Amukoa, is registered as proprietor of all those properties, known as Kisumu/Kowe/2137 and 2138, situate in GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
544,Governance,Public Service Delivery,"36/II/228, situate in city of Nairobi in Nairobi Area, by virtue of an indenture, registered as Volume N33, Folio 387, File 10585 and whereas administrators has indemnified the Government of the Republic of Kenya against all claims that may be GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
545,Governance,Public Service Delivery,"WHEREAS Benard Ouko Oriedo, is registered as proprietor of all that property, known as Kisumu/Bar/3177, situate in Kisumu County, by virtue of a certificate of title, and whereas sufficient evidence has GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
546,Governance,Public Service Delivery,"Nairobi in the Republic of Kenya, as administrators to the estate of 24th April, 2026 THE KENYA GAZETTE 2085 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
547,Governance,Public Service Delivery,"202806281 67 THE KENYA GAZETTE 24th April, 2026 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
548,Governance,Public Service Delivery,"24th April, 2026 THE KENYA GAZETTE 2087 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
549,Governance,Public Service Delivery,"202808281 87 THE KENYA GAZETTE 24th April, 2026 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
550,Governance,Public Service Delivery,"24th April, 2026 THE KENYA GAZETTE 2089 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
551,Governance,Public Service Delivery,5891 THE LAND REGISTRATION ACT GAZETTE NOTICE NO.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
552,Governance,Public Service Delivery,"202900291 07 THE KENYA GAZETTE 24th April, 2026 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
553,Governance,Public Service Delivery,"24th April, 2026 THE KENYA GAZETTE 2091 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
554,Governance,Public Service Delivery,"202902291 27 THE KENYA GAZETTE 24th April, 2026 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
555,Governance,Public Service Delivery,"24th April, 2026 THE KENYA GAZETTE 2093 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
556,Governance,Public Service Delivery,5923 THE LAND REGISTRATION ACT GAZETTE NOTICE NO.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
557,Governance,Public Service Delivery,5924 THE LAND REGISTRATION ACT GAZETTE NOTICE NO.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
558,Governance,Public Service Delivery,"202904291 47 THE KENYA GAZETTE 24th April, 2026 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
559,Governance,Public Service Delivery,"24th April, 2026 THE KENYA GAZETTE 2095 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
560,Governance,Public Service Delivery,5938 THE LAND REGISTRATION ACT GAZETTE NOTICE NO.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
561,Governance,Public Service Delivery,"202906291 67 THE KENYA GAZETTE 24th April, 2026 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
562,Governance,Public Service Delivery,5946 THE LAND REGISTRATION ACT GAZETTE NOTICE NO.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
563,Governance,Public Service Delivery,5947 THE LAND REGISTRATION ACT GAZETTE NOTICE NO.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
564,Governance,Public Service Delivery,"indemnity in favour of the Government of the Republic of Kenya, notice is given that after the expiration of sixty (60) days from the date hereof, the property register shall be reconstructed as provided under GAZETTE NOTICE NO.",TRUE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
565,Governance,Public Service Delivery,"Box 570–80202, Watamu in the Republic of Kenya, is registered as proprietor in GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
566,Governance,Public Service Delivery,"246002, and whereas the land 24th April, 2026 THE KENYA GAZETTE 2097 register in respect thereof is lost or destroyed, and whereas efforts GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
567,Governance,Public Service Delivery,"98581/1, and whereas the GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
568,Governance,Public Service Delivery,"183372, and whereas the land register in respect thereof is lost or destroyed, notice is given that after the expiration of sixty (60) days from the date hereof, the property register shall be GAZETTE NOTICE NO.",TRUE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
569,Governance,Public Service Delivery,"202908291 87 THE KENYA GAZETTE 24th April, 2026 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
570,Governance,Public Service Delivery,"and whereas sufficient evidence has been adduced to show that the register in respect has been lost or misplaced, and whereas the owners have executed a deed of indemnity in favour of the Government of the GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
571,Governance,Public Service Delivery,"thereof is lost or destroyed and efforts made to locate the said land register have failed, notice is given that after the expiration of sixty (60) days from the date hereof, the said land register shall be reconstructed provided that no objection has been received within that GAZETTE NOTICE NO.",TRUE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
572,Governance,Public Service Delivery,"RECONSTRUCTION OF LOST OR DESTROYED LAND REGISTER WHEREAS Dominc Mwendwa Kavuo (ID/11277154), is GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
573,Governance,Public Service Delivery,"24th April, 2026 THE KENYA GAZETTE 2099 GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
574,Governance,Public Service Delivery,"2.00 hectares or thereabout, situate in the county of Laikipia, known as Sipili Donyoloip Block 1/4515 (Laikipia), and whereas sufficient evidence has been adduced to show that the land register (green card) in respect of the same parcel of land register in respect thereof is lost GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
575,Governance,Public Service Delivery,"108 of 2020, has issued grant of letters of administration and certificate of confirmation of grant in favour of Caroline Adongo GAZETTE NOTICE NO.",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
576,Governance,Public Service Delivery,5971 THE LAND REGISTRATION ACT GAZETTE NOTICE NO.,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-04-24/73/eng@2026-04-24
577,Governance,Public Service Delivery,60 CONTENTS GAZETTE NOTICES GAZETTE NOTICES—(Contd.) PAGE The Wildlife Conservation and Management Act—Re- The Co-operative Societies Act—Appointment of Appointment ..........................................................................,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-29/95/eng@2026-05-29
578,Governance,Public Service Delivery,2780 The State Corporations Act—Appointment ...........................,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-29/95/eng@2026-05-29
579,Governance,Public Service Delivery,2781 The Unclaimed Financial Assets Act—Appointment ...........,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-29/95/eng@2026-05-29
580,Governance,Public Service Delivery,2704 The Insolvency Act—Appointment of Liquidator ................,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-29/95/eng@2026-05-29
581,Governance,Public Service Delivery,2704–2705 The Mental Health Act—Appointments ................................,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-29/95/eng@2026-05-29
582,Governance,Public Service Delivery,2782 The Export Processing Zones Act—Re-Appointment ..........,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-29/95/eng@2026-05-29
583,Governance,Public Service Delivery,2783–2785 ------------------ The Water Act—Re-Appointment ..........................................,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-29/95/eng@2026-05-29
584,Governance,Public Service Delivery,66 The National Construction Authority Act—Re- Appointment ..........................................................................,FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-29/95/eng@2026-05-29
585,Governance,Public Service Delivery,"2705 Senate Bills, 2026 The Mining Act—Application of Mining Licences ..............",FALSE,KenyaGazette,7/14/2026,https://new.kenyalaw.org/akn/ke/officialGazette/2026-05-29/95/eng@2026-05-29
