PSA_ID,Domain,English,Kiswahili,Dholuo,Source_Name,Source_URL,Date,Metadata
PSA-c6d5deb7a2f2,health,Our goal is universal health coverage that truly includes mental health – where people no longer must pay out of pocket for care.,,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-strengthens-mental-health-response-using-public-health-perspective,2025-10-10T12:00:00Z,article_title=Nigeria strengthens mental health response using public health perspective
PSA-c4a48a1f71f1,health,"Currently, fewer than 3% of people with mental health conditions are covered by health insurance.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-strengthens-mental-health-response-using-public-health-perspective,2025-10-10T12:00:00Z,article_title=Nigeria strengthens mental health response using public health perspective
PSA-68b770a797ae,health,We’re also working to ensure mental health indicators are included in the National Health Management Information System and to build a data-driven approach to planning and service delivery.,,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-strengthens-mental-health-response-using-public-health-perspective,2025-10-10T12:00:00Z,article_title=Nigeria strengthens mental health response using public health perspective
PSA-f6341a1c0040,health,"In addition to measles-rubella and polio vaccines, the campaign integrates routine immunization and other essential child health services, including treatment for neglected tropical diseases and seasonal malaria chemoprevention in high-risk areas.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-launches-large-scale-vaccination-campaign-protect-106-million-children-against-measles,2025-10-06T12:00:00Z,"article_title=Nigeria launches large-scale vaccination campaign to protect 106 million children against measles, rubella and polio"
PSA-12f7c4af3625,health,I urge you to approach this campaign with the same resilience and commitment you have shown over the years.,,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-launches-large-scale-vaccination-campaign-protect-106-million-children-against-measles,2025-10-06T12:00:00Z,"article_title=Nigeria launches large-scale vaccination campaign to protect 106 million children against measles, rubella and polio"
PSA-969b9442aab3,health,"In preparation for this nationwide rollout, Nigeria has also strengthened systems to ensure smooth implementation.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-launches-large-scale-vaccination-campaign-protect-106-million-children-against-measles,2025-10-06T12:00:00Z,"article_title=Nigeria launches large-scale vaccination campaign to protect 106 million children against measles, rubella and polio"
PSA-ab0c1149ba6e,health,"These investments will ensure that every health worker is supported and every child vaccinated is recorded accurately, bolstering accountability and trust in the programme.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-launches-large-scale-vaccination-campaign-protect-106-million-children-against-measles,2025-10-06T12:00:00Z,"article_title=Nigeria launches large-scale vaccination campaign to protect 106 million children against measles, rubella and polio"
PSA-ce7fa8c670a1,health,"Measles is a highly contagious and potentially fatal disease, particularly for malnourished children, while rubella can cause severe birth defects (Congenital Rubella Syndrome) if contracted during pregnancy.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-launches-large-scale-vaccination-campaign-protect-106-million-children-against-measles,2025-10-06T12:00:00Z,"article_title=Nigeria launches large-scale vaccination campaign to protect 106 million children against measles, rubella and polio"
PSA-5413c12298d0,health,"Robust coordination mechanisms are in place for financing, social mobilization, training, vaccine delivery and logistics to ensure success.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-launches-large-scale-vaccination-campaign-protect-106-million-children-against-measles,2025-10-06T12:00:00Z,"article_title=Nigeria launches large-scale vaccination campaign to protect 106 million children against measles, rubella and polio"
PSA-f1dc67c71941,health,"With technical support from the World Health Organization (WHO) and partners, the Government, through the National Emergency Operations Center (NEOC), has launched rapid surveillance assessments to enhance the capacity to detect suspected cases as rapidly as possible and guide vaccination responses.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-intensifies-surveillance-sustain-progress-toward-polio-eradication,2025-09-29T12:00:00Z,article_title=Nigeria intensifies surveillance to sustain progress toward polio eradication
PSA-87622a2c27a8,health,"We will use these findings to close gaps and ensure no suspected case goes undetected.” For local health workers, the exercise strengthened their role in protecting communities. “I have seen children who suddenly lost strength in their legs.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-intensifies-surveillance-sustain-progress-toward-polio-eradication,2025-09-29T12:00:00Z,article_title=Nigeria intensifies surveillance to sustain progress toward polio eradication
PSA-b1ec5b33284b,health,"Now I know how important it is to report such cases quickly so they can get help,” said Salamatu Abubakar, a Village Health Worker at Danladi PHC, Sule Tankarkar LGA.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-intensifies-surveillance-sustain-progress-toward-polio-eradication,2025-09-29T12:00:00Z,article_title=Nigeria intensifies surveillance to sustain progress toward polio eradication
PSA-a8d3d4ed1627,health,"Strengths and challenges While the RSA demonstrated strong structures, it also identified gaps requiring attention, including the need to expand active case searches, strengthen environmental surveillance, and address immunity gaps.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-intensifies-surveillance-sustain-progress-toward-polio-eradication,2025-09-29T12:00:00Z,article_title=Nigeria intensifies surveillance to sustain progress toward polio eradication
PSA-30d763e16601,health,"With these lessons, we are better positioned to detect, report, and respond swiftly to any suspected cases.” National perspective and roadmap alignment Nigeria was certified free of wild poliovirus in 2020 but continues to face risks from circulating variant poliovirus type 2 (cVDPV2).",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-intensifies-surveillance-sustain-progress-toward-polio-eradication,2025-09-29T12:00:00Z,article_title=Nigeria intensifies surveillance to sustain progress toward polio eradication
PSA-57ffc7905ab1,health,"Surveillance remains central to the Polio Eradication Roadmap, and WHO is supporting Nigeria to ensure data-driven decisions and rapid vaccination responses.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-intensifies-surveillance-sustain-progress-toward-polio-eradication,2025-09-29T12:00:00Z,article_title=Nigeria intensifies surveillance to sustain progress toward polio eradication
PSA-c42ddbf62d3a,health,"Dr Namadi Lawal, Technical Lead for Polio Surveillance at the National EOC, emphasized: “These assessments ensure Nigeria’s surveillance remains highly sensitive.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-intensifies-surveillance-sustain-progress-toward-polio-eradication,2025-09-29T12:00:00Z,article_title=Nigeria intensifies surveillance to sustain progress toward polio eradication
PSA-fb681e38602a,health,"During the flag-off, Zamfara State Commissioner, Dr Nafisa Muhammad Maradun, said, ""The vaccination initiative is part of a broader response to the outbreak, including activating the State Infectious Disease Hospital in Damba, distributing essential medication in affected LGAs, and strengthening disease surveillance.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/zamfara-state-leads-cholera-vaccination-campaign-who-support,2025-09-29T12:00:00Z,article_title=Zamfara State leads cholera vaccination campaign with WHO support
PSA-e29d7f715e83,health,"WHO and partners provided vaccines and technical support as part of the broader effort to contain the outbreak” Dr Raji Mukhtar, WHO Zamfara State Coordinator, emphasised, “The release of vaccines from the global stockpile reflects coordinated efforts to respond to the outbreak.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/zamfara-state-leads-cholera-vaccination-campaign-who-support,2025-09-29T12:00:00Z,article_title=Zamfara State leads cholera vaccination campaign with WHO support
PSA-4bf8eae6770f,health,Remember our role is to support the government and ensure coordination.,,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/zamfara-state-leads-cholera-vaccination-campaign-who-support,2025-09-29T12:00:00Z,article_title=Zamfara State leads cholera vaccination campaign with WHO support
PSA-fbed81c99a24,health,"WHO has also donated essential medicines and supplies, including cholera kits, IV fluids, and diagnostic tools.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/zamfara-state-leads-cholera-vaccination-campaign-who-support,2025-09-29T12:00:00Z,article_title=Zamfara State leads cholera vaccination campaign with WHO support
PSA-6f133bfbfba2,health,"Voices from the field Fatima Kabiru, who received the vaccine alongside her daughter, said, ""My neighbours fell sick, and we were worried.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/zamfara-state-leads-cholera-vaccination-campaign-who-support,2025-09-29T12:00:00Z,article_title=Zamfara State leads cholera vaccination campaign with WHO support
PSA-0aeffd8c3bba,health,"When I heard they were giving free cholera vaccines, I decided to tell my daughter, and together we took the vaccine to keep us safe."" A vaccinator, Aisha Mukhtar, said people's acceptance of the vaccine has been very impressive.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/zamfara-state-leads-cholera-vaccination-campaign-who-support,2025-09-29T12:00:00Z,article_title=Zamfara State leads cholera vaccination campaign with WHO support
PSA-41cbe9784031,health,"We move from house to house vaccinating people and have not met anyone who rejected being vaccinated"".",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/zamfara-state-leads-cholera-vaccination-campaign-who-support,2025-09-29T12:00:00Z,article_title=Zamfara State leads cholera vaccination campaign with WHO support
PSA-e4c346d81f56,health,"Abuja , To curb the spread of mpox, Nigeria launched a targeted vaccination campaign across 12 high-burden states, aiming to protect vulnerable populations and strengthen outbreak response mechanisms.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-scales-mpox-prevention-targeted-vaccination-high-burden-states,2025-09-01T12:00:00Z,article_title=Nigeria Scales Up Mpox Prevention with Targeted Vaccination in High-Burden States
PSA-cf58c67f25a4,health,"Alex Gasasira, Acting WHO Representative in Nigeria, highlighted the milestone: ""The introduction of the mpox vaccine is a key step in stopping transmission and protecting frontline workers and vulnerable groups.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/nigeria-scales-mpox-prevention-targeted-vaccination-high-burden-states,2025-09-01T12:00:00Z,article_title=Nigeria Scales Up Mpox Prevention with Targeted Vaccination in High-Burden States
PSA-c2784d42b057,health,"As part of the efforts to curb transmission in Nigeria, the World Health Organization (WHO), in collaboration with the Benue State Ministry of Health and Human Services, has launched targeted sensitisation campaigns in 45 high-risk communities across five wards in Makurdi Local Government Area.",,,WHO AFRO - Nigeria,https://www.afro.who.int/countries/nigeria/news/benue-state-who-expands-lassa-fever-response-community-level-outreach-campaigns,2025-08-27T12:00:00Z,"article_title=Benue State, WHO expands Lassa Fever response with community-level outreach campaigns"
